#license: Apache-2.0
#mapping_set_id: https://w3id.org/lmodel/common-domain-model
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-05-21
#curie_map: 
# common_domain_model: https://w3id.org/lmodel/common-domain-model/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# fpml: http://www.fpml.org/coding-scheme/
# fpml_5_10: https://www.fpml.org/spec/fpml-5-10#
# isda: https://www.isda.org/specifications/
# icma: https://www.icmagroup.org/market-practice-and-regulatory-policy/
# gist: https://w3id.org/lmodel/gist/
# iso29100: https://w3id.org/lmodel/iso29100/
# oscal: https://w3id.org/lmodel/oscal/
# spdx: https://spdx.org/rdf/3.0.1/terms/
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
common_domain_model:publicationDate	ContractualTermsSupplement_publicationDate	skos:closeMatch		fpml_5_10:CodeListIdentification.publicationDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:partyElection	ControlAgreement_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:after	CounterpartyPositionBusinessEvent_after	skos:closeMatch		fpml_5_10:BusinessEvent.after		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:effectiveDate	CounterpartyPositionBusinessEvent_effectiveDate	skos:closeMatch		fpml_5_10:CodeValue.effectiveDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:state	CounterpartyPositionState_state	skos:closeMatch		fpml_5_10:Address.state		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party									
common_domain_model:country	country	skos:closeMatch		fpml_5_10:Address.country		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party									
common_domain_model:couponRate	couponRate	skos:closeMatch		fpml_5_10:BondReference.couponRate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:additionalObligations	CoveredTransactions_additionalObligations	skos:closeMatch		fpml_5_10:AdditionalObligations.additionalObligations		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:businessCenter	CreditEventNotice_businessCenter	skos:closeMatch		fpml_5_10:BusinessCenters.businessCenter		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:creditSupportAgreementElections	creditSupportAgreementElections	skos:closeMatch		fpml_5_10:Agreement.creditSupportAgreementElections		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common									
common_domain_model:creditSupportAgreementMarginType	creditSupportAgreementMarginType	skos:closeMatch		fpml_5_10:AgreementName.creditSupportAgreementMarginType		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common									
common_domain_model:creditSupportAgreementType	creditSupportAgreementType	skos:closeMatch		fpml_5_10:AgreementName.creditSupportAgreementType		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_common									
common_domain_model:deliveryAmount	CreditSupportObligationsBase_deliveryAmount	skos:closeMatch		fpml_5_10:CollateralRounding.deliveryAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:returnAmount	CreditSupportObligationsBase_returnAmount	skos:closeMatch		fpml_5_10:CollateralRounding.returnAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:deliveryAmount	CSADeliveryAmount_deliveryAmount	skos:closeMatch		fpml_5_10:CollateralRounding.deliveryAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:returnAmount	CSAReturnAmount_returnAmount	skos:closeMatch		fpml_5_10:CollateralRounding.returnAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:ctryOfBrnch	ctryOfBrnch	skos:relatedMatch		icma:ISO20022#CtryOfBrnch		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:partyElection	Custodian_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:isApplicable	CustodianEvent_isApplicable	skos:closeMatch		fpml_5_10:AdditionalRepresentationElection.isApplicable		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:partyElection	CustodianRisk_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:collateralManagementAgreement	CustodyArrangements_collateralManagementAgreement	skos:closeMatch		fpml_5_10:CollateralManagementAgreementElection.collateralManagementAgreement		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:customElection	customElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.customElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:customValue	customValue	skos:closeMatch		fpml_5_10:AdditionalType.customValue		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:cutoffTime	cutoffTime	skos:closeMatch		fpml_5_10:CollateralInterestHandlingParameters.cutoffTime		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_collateral									
common_domain_model:dateAdjustments	dateAdjustments	skos:closeMatch		fpml_5_10:AdjustableDate.dateAdjustments		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:dateAdjustmentsReference	dateAdjustmentsReference	skos:closeMatch		fpml_5_10:AdjustableDate.dateAdjustmentsReference		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:dateLocation	dateLocation	skos:closeMatch		fpml_5_10:CalculationFrequency.dateLocation		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:dayCountFraction	dayCountFraction	skos:closeMatch		fpml_5_10:AccrualFactorCalculationTerms.dayCountFraction		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:dayCountYearFraction	dayCountYearFraction	skos:closeMatch		fpml_5_10:CalculationPeriod.dayCountYearFraction		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:dayOfMonth	dayOfMonth	skos:closeMatch		fpml_5_10:CalculationFrequency.dayOfMonth		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:dayOfWeek	dayOfWeek	skos:closeMatch		fpml_5_10:CalculationFrequency.dayOfWeek		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:daysInLeapYearPeriod	daysInLeapYearPeriod	skos:closeMatch		fpml_5_10:CalculationPeriodData.daysInLeapYearPeriod		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:daysInPeriod	daysInPeriod	skos:closeMatch		fpml_5_10:CalculationPeriodData.daysInPeriod		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:daysInRangeAdjustment	daysInRangeAdjustment	skos:closeMatch		fpml_5_10:BoundedVariance.daysInRangeAdjustment		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:definitionOfMarketValueNonStandard	definitionOfMarketValueNonStandard	skos:closeMatch		fpml_5_10:CollateralSpecification.definitionOfMarketValueNonStandard		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master_isla									
common_domain_model:delivery	delivery	skos:closeMatch		fpml_5_10:CommodityPayout.delivery		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:deliveryAmount	deliveryAmount	skos:closeMatch		fpml_5_10:CollateralRounding.deliveryAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:customElection	DeliveryAmount_customElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.customElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:deliveryCapacity	deliveryCapacity	skos:closeMatch		fpml_5_10:AssetDeliveryInformation.deliveryCapacity		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:deliveryDateReference	deliveryDateReference	skos:closeMatch		fpml_5_10:Commodity.deliveryDateReference		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:deliveryDirection	deliveryDirection	skos:closeMatch		fpml_5_10:CollateralRounding.deliveryDirection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:deliveryMethod	deliveryMethod	skos:closeMatch		fpml_5_10:AssetLeg.deliveryMethod		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:partyElection	DemandsAndNotices_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:deprecatedDate	deprecatedDate	skos:closeMatch		fpml_5_10:CodeValue.deprecatedDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:derivInstrmAttrbts	derivInstrmAttrbts	skos:relatedMatch		icma:ISO20022#DerivInstrmAttrbts		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:description	description	skos:closeMatch		fpml_5_10:Commodity.description		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:determiningParty	determiningParty	skos:closeMatch		fpml_5_10:AdditionalDisruptionEvents.determiningParty		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_transaction									
common_domain_model:discrepancyClause	discrepancyClause	skos:closeMatch		fpml_5_10:BondReference.discrepancyClause		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:dateAdjustments	DividendPeriod_dateAdjustments	skos:closeMatch		fpml_5_10:AdjustableDate.dateAdjustments		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:dividendRatio	dividendRatio	skos:closeMatch		fpml_5_10:AdjustmentFactorCalculationTerms.dividendRatio		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:dlvryTp	dlvryTp	skos:relatedMatch		icma:ISO20022#DlvryTp		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:earliestCancellationTime	earliestCancellationTime	skos:closeMatch		fpml_5_10:CancelableProvision.earliestCancellationTime		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:earliestDate	earliestDate	skos:closeMatch		fpml_5_10:CancelableProvision.earliestDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:dateAdjustments	EconomicTerms_dateAdjustments	skos:closeMatch		fpml_5_10:AdjustableDate.dateAdjustments		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:effectiveDate	EconomicTerms_effectiveDate	skos:closeMatch		fpml_5_10:CodeValue.effectiveDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:effectiveDate	effectiveDate	skos:closeMatch		fpml_5_10:CodeValue.effectiveDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:effectivePeriod	effectivePeriod	skos:closeMatch		fpml_5_10:CancelableProvision.effectivePeriod		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:election	election	skos:closeMatch		fpml_5_10:AppropriatedCollateralValuation.election		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:customElection	ElectiveAmountElection_customElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.customElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:issuerType	EligibilityQuery_issuerType	skos:closeMatch		fpml_5_10:CollateralIssuerType.issuerType		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:treatment	EligibleCollateralCriteria_treatment	skos:closeMatch		fpml_5_10:CollateralPosition.treatment		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:identifier	EligibleCollateralSpecification_identifier	skos:closeMatch		fpml_5_10:AssetBase.identifier		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:partyElection	EligibleCreditSupport_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:eligibleCurrency	eligibleCurrency	skos:closeMatch		fpml_5_10:BaseAndEligibleCurrency.eligibleCurrency		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:eligibleCurrencyInclBaseCurrency	eligibleCurrencyInclBaseCurrency	skos:closeMatch		fpml_5_10:BaseAndEligibleCurrency.eligibleCurrencyInclBaseCurrency		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:eligibleCurrencyOther	eligibleCurrencyOther	skos:closeMatch		fpml_5_10:BaseAndEligibleCurrency.eligibleCurrencyOther		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:endTime	endTime	skos:closeMatch		fpml_5_10:AssetDeliveryProfileBlock.endTime		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:identifier	EntityIdentifier_identifier	skos:closeMatch		fpml_5_10:AssetBase.identifier		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:identifierType	EntityIdentifier_identifierType	skos:closeMatch		fpml_5_10:AssetIdentifier.identifierType		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:eu_EMIR_EligibleCollateral	eu_EMIR_EligibleCollateral	skos:closeMatch		fpml_5_10:CollateralTaxonomyValue.eu_EMIR_EligibleCollateral		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:effectiveDate	EventInstruction_effectiveDate	skos:closeMatch		fpml_5_10:CodeValue.effectiveDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:eventQualifier	eventQualifier	skos:closeMatch		fpml_5_10:BusinessEvent.eventQualifier		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:partyElection	EventsOfDefault_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:exchange	exchange	skos:closeMatch		fpml_5_10:AssetBase.exchange		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:exchangeId	exchangeId	skos:closeMatch		fpml_5_10:CommodityProductDefinition.exchangeId		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:exctgPrsn	exctgPrsn	skos:relatedMatch		icma:ISO20022#ExctgPrsn		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:exctgPty	exctgPty	skos:relatedMatch		icma:ISO20022#ExctgPty		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:ancillaryParty	ExecutionInstruction_ancillaryParty	skos:closeMatch		fpml_5_10:AncillaryEntity.ancillaryParty		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_party									
common_domain_model:exerciseNotice	exerciseNotice	skos:closeMatch		fpml_5_10:CancelableProvision.exerciseNotice		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:businessCenter	ExerciseNotice_businessCenter	skos:closeMatch		fpml_5_10:BusinessCenters.businessCenter		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:expirationDate	ExerciseTerms_expirationDate	skos:closeMatch		fpml_5_10:CancelableProvision.expirationDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:expirationDate	expirationDate	skos:closeMatch		fpml_5_10:CancelableProvision.expirationDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:expirationDateTime	expirationDateTime	skos:closeMatch		fpml_5_10:AvailableInventoryRecord.expirationDateTime		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_position									
common_domain_model:partyElection	ExposureScope_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:followUpConfirmation	ExtendibleProvision_followUpConfirmation	skos:closeMatch		fpml_5_10:CancelableProvision.followUpConfirmation		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:failureToDevliverIndemnityApplies	failureToDevliverIndemnityApplies	skos:closeMatch		fpml_5_10:CollateralSpecification.failureToDevliverIndemnityApplies		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master_isla									
common_domain_model:fallbackAET	fallbackAET	skos:closeMatch		fpml_5_10:AutomaticEarlyTermination.fallbackAET		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_master_isda									
common_domain_model:effectiveDate	FallbackRateParameters_effectiveDate	skos:closeMatch		fpml_5_10:CodeValue.effectiveDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:payerReceiver	FeaturePayment_payerReceiver	skos:closeMatch		fpml_5_10:CalculateTransferInstruction.payerReceiver		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:finalCalculationPeriodDateAdjustment	finalCalculationPeriodDateAdjustment	skos:closeMatch		fpml_5_10:CancelableProvision.finalCalculationPeriodDateAdjustment		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:businessDayConvention	FinalCalculationPeriodDateAdjustment_businessDayConvention	skos:closeMatch		fpml_5_10:BusinessDateRange.businessDayConvention		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:finalValuationPrice	finalValuationPrice	skos:closeMatch		fpml_5_10:BasketConstituent.finalValuationPrice		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset									
common_domain_model:finInstrm	finInstrm	skos:relatedMatch		icma:ISO20022#FinInstrm		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:finInstrmGnlAttrbts	finInstrmGnlAttrbts	skos:relatedMatch		icma:ISO20022#FinInstrmGnlAttrbts		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:finInstrmRptgTxRpt	finInstrmRptgTxRpt	skos:relatedMatch		icma:ISO20022#FinInstrmRptgTxRpt		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:firstCompoundingPeriodEndDate	firstCompoundingPeriodEndDate	skos:closeMatch		fpml_5_10:CalculationPeriodDates.firstCompoundingPeriodEndDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:firstPeriodStartDate	firstPeriodStartDate	skos:closeMatch		fpml_5_10:CalculationPeriodDates.firstPeriodStartDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:firstRegularPeriodStartDate	firstRegularPeriodStartDate	skos:closeMatch		fpml_5_10:CalculationPeriodDates.firstRegularPeriodStartDate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:paymentDates	FixedPricePayout_paymentDates	skos:closeMatch		fpml_5_10:CommodityPayout.paymentDates		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:fixedSettlement	fixedSettlement	skos:closeMatch		fpml_5_10:CashSettlementTerms.fixedSettlement		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_settlement									
common_domain_model:fixingOffsetDefinition	fixingOffsetDefinition	skos:closeMatch		fpml_5_10:BusinessDayOffset.fixingOffsetDefinition		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset_fro									
common_domain_model:fixingOffsetReason	fixingOffsetReason	skos:closeMatch		fpml_5_10:BusinessDayOffset.fixingOffsetReason		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset_fro									
common_domain_model:calculationMethod	FloatingRateCalculationParameters_calculationMethod	skos:closeMatch		fpml_5_10:AveragingCalculationMethod.calculationMethod		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_math									
common_domain_model:floatingRateDefinition	floatingRateDefinition	skos:closeMatch		fpml_5_10:CalculationPeriod.floatingRateDefinition		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:calculatedRate	FloatingRateDefinition_calculatedRate	skos:closeMatch		fpml_5_10:CalculatedRateDetails.calculatedRate		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset_calculatedrate									
common_domain_model:dayCountFraction	FloatingRateIndexCalculationDefaults_dayCountFraction	skos:closeMatch		fpml_5_10:AccrualFactorCalculationTerms.dayCountFraction		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:identifier	FloatingRateIndexMap_identifier	skos:closeMatch		fpml_5_10:AssetBase.identifier		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:treatment	FloatingRateProcessingParameters_treatment	skos:closeMatch		fpml_5_10:CollateralPosition.treatment		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:followUpConfirmation	followUpConfirmation	skos:closeMatch		fpml_5_10:CancelableProvision.followUpConfirmation		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_template									
common_domain_model:forecastAmount	forecastAmount	skos:closeMatch		fpml_5_10:CalculationPeriod.forecastAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:foreignOwnershipEvent	foreignOwnershipEvent	skos:closeMatch		fpml_5_10:AdditionalDisruptionEvents.foreignOwnershipEvent		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_transaction									
common_domain_model:isApplicable	FrenchLawAddendum_isApplicable	skos:closeMatch		fpml_5_10:AdditionalRepresentationElection.isApplicable		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:partyElection	FrenchLawAddendum_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:isApplicable	FrenchLawAddendumElection_isApplicable	skos:closeMatch		fpml_5_10:AdditionalRepresentationElection.isApplicable		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:fullNm	fullNm	skos:relatedMatch		icma:ISO20022#FullNm		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:quantity	FutureValueAmount_quantity	skos:closeMatch		fpml_5_10:CalculateTransferInstruction.quantity		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:fxFeature	fxFeature	skos:closeMatch		fpml_5_10:CommodityPayout.fxFeature		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_asset									
common_domain_model:businessCentersReference	FxFixingDate_businessCentersReference	skos:closeMatch		fpml_5_10:BusinessCenters.businessCentersReference		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:businessDayConvention	FxFixingDate_businessDayConvention	skos:closeMatch		fpml_5_10:BusinessDateRange.businessDayConvention		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:fxLinkedNotionalAmount	fxLinkedNotionalAmount	skos:closeMatch		fpml_5_10:CalculationPeriod.fxLinkedNotionalAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:notionalAmount	FxLinkedNotionalAmount_notionalAmount	skos:closeMatch		fpml_5_10:CalculationPeriod.notionalAmount		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_common_schedule									
common_domain_model:baseCurrency	GlobalMasterSecuritiesLendingAgreement_baseCurrency	skos:closeMatch		fpml_5_10:BaseAndEligibleCurrency.baseCurrency		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:growthFactor	growthFactor	skos:closeMatch		fpml_5_10:CalculatedRateDetails.growthFactor		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_observable_asset_calculatedrate									
common_domain_model:haircutIndicator	haircutIndicator	skos:closeMatch		fpml_5_10:CollateralBalance.haircutIndicator		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_event_common									
common_domain_model:hedgingDisruption	hedgingDisruption	skos:closeMatch		fpml_5_10:AdditionalDisruptionEvents.hedgingDisruption		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_transaction									
common_domain_model:partyElection	HoldingAndUsingPostedCollateral_partyElection	skos:closeMatch		fpml_5_10:AdditionalRepresentation.partyElection		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_legaldocumentation_csa									
common_domain_model:hourMinuteTime	hourMinuteTime	skos:closeMatch		fpml_5_10:BusinessCenterTime.hourMinuteTime		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_datetime									
common_domain_model:id	id	skos:relatedMatch		icma:ISO20022#Id		skos:relatedMatch	https://w3id.org/lmodel/common-domain-model/cdm_regulation									
common_domain_model:identification	identification	skos:closeMatch		fpml_5_10:CodeList.identification		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_codelist									
common_domain_model:identifier	identifier	skos:closeMatch		fpml_5_10:AssetBase.identifier		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:identifierType	identifierType	skos:closeMatch		fpml_5_10:AssetIdentifier.identifierType		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_base_staticdata_asset_common									
common_domain_model:inBaseCurrency	inBaseCurrency	skos:closeMatch		fpml_5_10:CollateralInterestCalculationParameters.inBaseCurrency		skos:closeMatch	https://w3id.org/lmodel/common-domain-model/cdm_product_collateral									
